,DS_PS_in(%),VS_PS_in(%),DS_WS_in(%),VS_WS_in(%),DS_Digester(%),DS_eff(%),VS_eff(%),ALK(mg CaCO3/L),FA(mg/L),pH,T(°C),Q_PS/Q_WS,Q_PS_in(m³/d),Q_WS_in(m³/d),Q_Total(m³/d),Q_eff(m³/d),Q_Biogas(Nm³/d)
2014-09-18,3.45,70.458,5.195,77.89166666666667,3.216666666666667,3.2350000000000003,66.62,14456.666666666666,1128.0,7.37,39.93333333333334,1.0975609756097562,1080.0,984.0,2064.0,2376.0,24456.0
2014-09-19,3.5,71.432,5.0,77.8675,3.216666666666667,3.2,66.6,14385.0,1084.0,7.361666666666667,39.93333333333334,1.0,1080.0,1080.0,2160.0,2448.0,25392.0
2014-09-20,4.105,72.40599999999999,5.585,77.84333333333333,3.233333333333334,3.1950000000000003,66.56,14313.333333333334,1040.0,7.353333333333334,40.0,1.40625,1080.0,768.0,1848.0,2136.0,25152.0
2014-09-21,3.005,73.38,4.96,77.81916666666666,3.233333333333334,3.205,66.49,14320.833333333334,1110.0,7.356666666666666,40.0,1.4193548387096775,1056.0,744.0,1800.0,2112.0,23424.0
2014-09-22,3.845,73.17428571428572,5.095,77.795,3.261666666666667,3.16,66.21,14328.333333333334,1180.0,7.346666666666667,40.0,1.3636363636363635,1080.0,792.0,1872.0,2112.0,24576.0
2014-09-23,5.055,72.96857142857142,5.365,77.77083333333333,3.261666666666667,3.155,66.87,14346.666666666668,1128.0,7.35,40.0,1.2941176470588236,1056.0,816.0,1872.0,2136.0,23736.0
2014-09-24,5.255,72.76285714285714,5.385,77.74666666666667,3.223333333333333,3.175,66.75,14365.0,1076.0,7.351666666666667,40.083333333333336,1.4666666666666666,1056.0,720.0,1776.0,2112.0,24720.0
2014-09-25,3.45,72.55714285714285,4.4350000000000005,77.7225,3.223333333333333,3.16,66.3,14383.333333333334,1024.0,7.356666666666666,40.083333333333336,1.4516129032258065,1080.0,744.0,1824.0,2112.0,24720.0
2014-09-26,3.75,72.35142857142857,4.5,77.69833333333334,3.223333333333333,3.16,66.3,14401.666666666666,972.0,7.359999999999999,40.083333333333336,1.40625,1080.0,768.0,1848.0,2064.0,24528.0
2014-09-27,5.035,72.14571428571428,5.255,77.67416666666668,3.183333333333333,3.2350000000000003,66.45,14420.0,920.0,7.363333333333333,39.91666666666666,1.3333333333333333,1056.0,792.0,1848.0,2160.0,25152.0
2014-09-28,3.965,71.94,5.135,77.65,3.1766666666666663,3.2750000000000004,66.75,13880.0,1020.0,7.364999999999999,39.91666666666666,1.2857142857142858,1080.0,840.0,1920.0,2136.0,26016.0
2014-09-29,4.27,71.925,5.155,77.805,3.22,3.165,65.66,13340.0,1120.0,7.373333333333334,39.9,1.2162162162162162,1080.0,888.0,1968.0,2328.0,26328.0
2014-09-30,3.915,71.91,4.41,77.96000000000001,3.183333333333333,3.1950000000000003,66.26,13631.333333333334,1120.0,7.38,39.9,1.2162162162162162,1080.0,888.0,1968.0,2280.0,26880.0
2014-10-01,3.96,71.895,5.4,78.11500000000001,3.2950000000000004,3.265,66.0,13922.666666666666,1120.0,7.243333333333333,41.66666666666666,1.3636363636363635,1080.0,792.0,1872.0,2208.0,26328.0
2014-10-02,3.395,71.88,5.494999999999999,78.27000000000001,3.2700000000000005,3.155,66.15,14214.0,1120.0,7.245,41.66666666666666,1.4838709677419355,1104.0,744.0,1848.0,2160.0,25392.0
2014-10-03,3.9224999999999994,71.865,5.8999999999999995,78.425,3.245,3.1725,66.075,14505.333333333332,1120.0,7.246666666666666,41.5,1.5,1080.0,720.0,1800.0,2112.0,25848.0
2014-10-04,4.449999999999999,71.85,6.305,78.58,3.22,3.19,66.0,14796.666666666666,1120.0,7.25,41.5,1.6428571428571428,1104.0,672.0,1776.0,2016.0,25728.0
2014-10-05,4.164999999999999,71.835,5.55,78.735,3.2383333333333333,3.215,65.94,14599.166666666666,1120.0,7.260000000000001,41.333333333333336,1.4375,1104.0,768.0,1872.0,2088.0,25584.0
2014-10-06,3.88,71.82,4.795,78.89,3.2566666666666664,3.24,65.88,14401.666666666666,1120.0,7.253333333333333,41.0,1.40625,1080.0,768.0,1848.0,2136.0,24912.0
2014-10-07,4.390000000000001,72.16999999999999,4.515,78.94333333333333,3.2524999999999995,3.245,66.2,14413.666666666666,1120.0,7.256666666666667,40.833333333333336,1.3529411764705883,1104.0,816.0,1920.0,2184.0,25224.0
2014-10-08,3.95,72.52,4.33,78.99666666666667,3.248333333333333,3.235,65.91,14425.666666666666,1120.0,7.255,40.833333333333336,1.3333333333333333,1056.0,792.0,1848.0,2184.0,24312.0
2014-10-09,4.42,72.87,4.955,79.05,3.251111111111111,3.205,66.4,14437.666666666666,1120.0,7.255,40.833333333333336,1.4838709677419355,1104.0,744.0,1848.0,2112.0,24864.0
2014-10-10,4.1375,73.22,4.835,79.10333333333332,3.2538888888888886,3.225,66.21000000000001,14449.666666666666,1120.0,7.253333333333333,40.833333333333336,1.5333333333333334,1104.0,720.0,1824.0,2016.0,25320.0
2014-10-11,3.855,73.57,4.715,79.15666666666667,3.2566666666666664,3.245,66.02,14461.666666666666,1120.0,7.25,40.66666666666666,1.4375,1104.0,768.0,1872.0,2112.0,26136.0
2014-10-12,4.5,73.92,4.74,79.21,3.2474999999999996,3.25,66.66,14336.904761904761,1134.2857142857142,7.25,40.0,1.5333333333333334,1104.0,720.0,1824.0,2016.0,25560.0
2014-10-13,4.2524999999999995,73.19,4.795,79.61,3.2383333333333333,3.23,66.8,14212.142857142857,1148.5714285714287,7.251666666666665,40.5,1.4516129032258065,1080.0,744.0,1824.0,2136.0,28536.0
2014-10-14,4.005,72.46,4.85,80.01,3.2291666666666665,3.21,66.94,14087.380952380952,1162.857142857143,7.25,40.333333333333336,1.4375,1104.0,768.0,1872.0,2040.0,27072.0
2014-10-15,3.89,72.002,5.115,80.058,3.2199999999999998,3.27,66.81,13962.619047619048,1177.142857142857,7.256666666666668,40.66666666666666,1.46875,1128.0,768.0,1896.0,2208.0,25128.0
2014-10-16,3.55,71.544,5.574999999999999,80.10600000000001,3.2049999999999996,3.26,67.13,13837.857142857143,1191.4285714285713,7.260000000000001,40.833333333333336,1.5161290322580645,1128.0,744.0,1872.0,2064.0,25176.0
2014-10-17,3.9025,71.086,5.415,80.154,3.1899999999999995,3.2175,66.86,13713.095238095239,1205.7142857142858,7.260000000000001,40.333333333333336,1.3714285714285714,1152.0,840.0,1992.0,2256.0,25464.0
2014-10-18,4.255,70.628,5.255000000000001,80.202,3.1749999999999994,3.175,66.59,13588.333333333334,1220.0,7.258333333333333,40.16666666666666,1.5,1080.0,720.0,1800.0,2040.0,27360.0
2014-10-19,4.18,70.17,5.24,80.25,3.1949999999999994,3.215,67.16,13945.0,1100.0,7.258333333333333,40.16666666666666,1.5666666666666669,1128.0,720.0,1848.0,2088.0,25800.0
2014-10-20,4.29,71.07,5.130000000000001,80.31,3.215,3.24,67.48,14301.666666666666,980.0,7.260000000000001,39.5,1.5862068965517242,1104.0,696.0,1800.0,1968.0,24528.0
2014-10-21,3.57,71.97,5.29,80.37,3.2124999999999995,3.2,67.23,14778.0,1000.0,7.260000000000001,39.5,1.4375,1104.0,768.0,1872.0,2160.0,28464.0
2014-10-22,5.050000000000001,71.506,5.42,80.29,3.2099999999999995,3.21,67.26,15254.333333333332,1020.0,7.261666666666666,39.16666666666666,1.3823529411764706,1128.0,816.0,1944.0,2232.0,27024.0
2014-10-23,4.99,71.042,5.65,80.21000000000001,3.235,3.1950000000000003,66.52,15730.666666666666,1040.0,7.213333333333334,42.0,1.2941176470588236,1056.0,816.0,1872.0,2136.0,23736.0
2014-10-24,5.2375,70.578,5.4925,80.13,3.26,3.2075000000000005,66.41,16206.999999999998,1060.0,7.251666666666666,39.333333333333336,1.3333333333333333,1152.0,864.0,2016.0,2424.0,22632.0
2014-10-25,5.484999999999999,70.114,5.335,80.05,3.285,3.22,66.3,16683.333333333332,1080.0,7.249999999999999,39.0,1.3823529411764706,1128.0,816.0,1944.0,2376.0,21456.0
2014-10-26,4.175000000000001,69.65,5.58,79.97,3.2733333333333334,3.245,66.72,16480.238095238095,1088.5714285714287,7.251666666666666,38.833333333333336,1.6071428571428572,1080.0,672.0,1752.0,2088.0,26328.0
2014-10-27,3.925,69.39285714285715,5.44,80.07857142857142,3.2616666666666667,3.205,66.46,16277.142857142857,1097.142857142857,7.245,38.833333333333336,1.7777777777777777,1152.0,648.0,1800.0,2112.0,27072.0
2014-10-28,3.0,69.13571428571429,4.904999999999999,80.18714285714286,3.254,3.214,66.54599999999999,16074.047619047618,1105.7142857142858,7.240000000000001,38.833333333333336,1.5666666666666669,1128.0,720.0,1848.0,2136.0,25488.0
2014-10-29,3.1675,68.87857142857143,5.04625,80.29571428571428,3.2463333333333333,3.223,66.63199999999999,15870.95238095238,1114.2857142857142,7.218333333333334,38.66666666666666,1.5862068965517242,1104.0,696.0,1800.0,2160.0,25320.0
2014-10-30,3.335,68.62142857142857,5.1875,80.40428571428572,3.2386666666666666,3.232,66.718,15667.857142857141,1122.857142857143,7.210000000000001,39.16666666666666,1.7142857142857142,1152.0,672.0,1824.0,2112.0,23664.0
2014-10-31,3.5025,68.36428571428571,5.32875,80.51285714285714,3.231,3.241,66.804,15464.761904761905,1131.4285714285713,7.21,39.16666666666666,1.7142857142857142,1152.0,672.0,1824.0,2112.0,24480.0
2014-11-01,3.67,68.10714285714285,5.470000000000001,80.62142857142858,3.223333333333333,3.25,66.89,15261.666666666666,1140.0,7.323333333333334,37.24,1.807692307692308,1128.0,624.0,1752.0,2016.0,26568.0
2014-11-02,4.565,67.85,5.505000000000001,80.73,3.22625,3.215,66.24,15226.25,1125.0,7.332916666666668,37.255,1.7777777777777777,1152.0,648.0,1800.0,2136.0,29568.0
2014-11-03,4.375,68.86142857142856,5.825,80.79428571428572,3.2291666666666665,3.22,66.32,15190.833333333332,1110.0,7.342500000000001,37.269999999999996,1.7777777777777777,1152.0,648.0,1800.0,2088.0,32352.0
2014-11-04,4.1850000000000005,69.87285714285714,6.1450000000000005,80.85857142857144,3.232083333333333,3.225,66.4,15155.416666666666,1095.0,7.352083333333334,37.285,1.7407407407407407,1128.0,648.0,1776.0,2088.0,35088.0
2014-11-05,3.995,70.88428571428571,6.465,80.92285714285715,3.235,3.2300000000000004,66.48,15120.0,1080.0,7.361666666666667,37.3,1.92,1152.0,600.0,1752.0,1992.0,37608.0
2014-11-06,3.735,71.89571428571429,5.484999999999999,80.98714285714286,3.2316666666666665,3.205,66.59,14920.0,1113.3333333333333,7.379444444444444,37.36666666666667,2.0,1152.0,576.0,1728.0,1920.0,33936.0
2014-11-07,3.83,72.90714285714286,5.5725,81.05142857142857,3.2283333333333335,3.2225,66.435,14720.0,1146.6666666666667,7.397222222222222,37.43333333333333,1.9583333333333333,1128.0,576.0,1704.0,1968.0,31488.0
2014-11-08,3.925,73.91857142857144,5.66,81.11571428571429,3.225,3.24,66.28,14520.0,1180.0,7.414999999999999,37.5,2.090909090909091,1104.0,528.0,1632.0,1896.0,28080.0
2014-11-09,3.605,74.93,5.449999999999999,81.18,3.2158333333333333,3.2350000000000003,66.95,14281.666666666668,1050.0,7.365,37.46,1.7307692307692308,1080.0,624.0,1704.0,1848.0,27312.0
2014-11-10,4.075,75.39,5.53,80.92500000000001,3.2066666666666666,3.1950000000000003,65.71,14043.333333333334,920.0,7.315,37.42,1.84,1104.0,600.0,1704.0,1920.0,27456.0
2014-11-11,3.395,75.85,5.675,80.67,3.2013333333333334,3.1950000000000003,66.5,14362.333333333334,960.0,7.3375,37.44,2.090909090909091,1104.0,528.0,1632.0,1824.0,28848.0
2014-11-12,3.65,75.94399999999999,5.945,81.25,3.196,3.2350000000000003,66.35,14681.333333333334,1000.0,7.359999999999999,37.46,2.555555555555556,1104.0,432.0,1536.0,1656.0,29472.0
2014-11-13,3.87,76.038,5.984999999999999,81.83,3.24,3.18,66.43,15000.333333333334,1040.0,7.374444444444444,37.406666666666666,1.375,1056.0,768.0,1824.0,2088.0,22464.0
2014-11-14,3.4850000000000003,76.13199999999999,5.9375,82.41,3.220833333333333,3.1825,66.74000000000001,15319.333333333334,1080.0,7.388888888888888,37.35333333333333,2.9375,1128.0,384.0,1512.0,1608.0,27408.0
2014-11-15,3.1,76.226,5.890000000000001,82.99,3.2016666666666667,3.185,67.05,15638.333333333334,1120.0,7.403333333333333,37.3,2.9375,1128.0,384.0,1512.0,1608.0,27240.0
2014-11-16,3.4400000000000004,76.32,5.92,83.57,3.1666666666666665,3.135,67.23,15218.333333333334,1140.0,7.415,37.44,3.357142857142857,1128.0,336.0,1464.0,1608.0,26640.0
2014-11-17,3.68,76.6,5.915,83.66499999999999,3.1316666666666664,3.08,67.29,14798.333333333334,1160.0,7.426666666666667,37.58,2.875,1104.0,384.0,1488.0,1584.0,27120.0
2014-11-18,3.905,76.88,5.455,83.76,3.1574999999999998,3.07,67.4,14873.333333333334,1156.0,7.386666666666667,37.599999999999994,2.647058823529412,1080.0,408.0,1488.0,1680.0,27792.0
2014-11-19,5.225,74.145,5.51,82.09,3.1833333333333336,3.0,67.3,14948.333333333334,1152.0,7.346666666666667,37.62,2.8125,1080.0,384.0,1464.0,1608.0,30480.0
2014-11-20,4.34,71.41,5.17,80.42,3.172777777777778,3.08,67.67,15023.333333333334,1148.0,7.421666666666666,37.56666666666666,1.5862068965517242,1104.0,696.0,1800.0,1968.0,24528.0
2014-11-21,4.41,72.37333333333333,5.5975,78.75,3.1622222222222223,3.105,67.785,15098.333333333334,1144.0,7.496666666666666,37.513333333333335,1.4375,1104.0,768.0,1872.0,2160.0,28464.0
2014-11-22,4.48,73.33666666666666,6.025,77.08,3.151666666666667,3.13,67.9,15173.333333333334,1140.0,7.571666666666665,37.46,2.611111111111111,1128.0,432.0,1560.0,1704.0,30888.0
2014-11-23,4.645,74.3,6.109999999999999,75.41,3.1216666666666666,3.145,67.11,14826.666666666668,1110.0,7.546666666666666,37.42,2.2,1056.0,480.0,1536.0,1728.0,31920.0
2014-11-24,4.26,75.095,5.57,79.235,3.0916666666666663,3.095,67.79,14480.0,1080.0,7.5216666666666665,37.379999999999995,2.35,1128.0,480.0,1608.0,1848.0,30864.0
2014-11-25,3.73,75.89,5.3,83.06,3.1166666666666667,3.12,68.14,14151.666666666666,1032.0,7.496666666666667,37.339999999999996,2.35,1128.0,480.0,1608.0,1800.0,35040.0
2014-11-26,3.515,74.722,5.405,82.7,3.141666666666667,3.12,67.87,13823.333333333334,984.0,7.471666666666668,37.3,2.473684210526316,1128.0,456.0,1584.0,1752.0,34200.0
2014-11-27,4.08,73.554,5.615,82.34,3.146666666666667,3.08,68.57,13495.0,936.0,7.3950000000000005,37.339999999999996,2.35,1128.0,480.0,1608.0,1800.0,32112.0
2014-11-28,4.4725,72.386,5.66,81.98,3.1516666666666664,3.0725,68.02,13166.666666666668,888.0,7.318333333333334,37.38,1.9166666666666667,1104.0,576.0,1680.0,1944.0,36984.0
2014-11-29,4.865,71.218,5.57,81.81,3.1566666666666663,3.065,67.47,12838.333333333334,840.0,7.241666666666667,37.42,1.9583333333333333,1128.0,576.0,1704.0,1992.0,36312.0
2014-11-30,3.94,70.05,6.029999999999999,81.64,3.17,3.07,68.1,13479.166666666668,920.0,7.403333333333332,37.39,1.6666666666666667,1080.0,648.0,1728.0,2016.0,36168.0
2014-12-01,3.63,73.00999999999999,5.395,81.5,3.1833333333333336,3.095,68.6,14120.0,1000.0,7.564999999999999,37.36,1.4838709677419355,1104.0,744.0,1848.0,1992.0,32832.0
2014-12-02,5.65,75.97,5.15,81.36,3.1625000000000005,3.1100000000000003,68.03,13837.0,984.0,7.567499999999999,37.28,1.15,1104.0,960.0,2064.0,2256.0,37632.0
2014-12-03,3.415,75.762,4.82,81.406,3.141666666666667,3.13,68.73,13554.0,968.0,7.57,37.2,1.2702702702702702,1128.0,888.0,2016.0,2208.0,41208.0
2014-12-04,3.495,75.554,5.49,81.452,3.1450000000000005,3.125,68.09,13271.0,952.0,7.572777777777778,37.086666666666666,1.6206896551724137,1128.0,696.0,1824.0,2208.0,40656.0
2014-12-05,3.505,75.346,5.8,81.498,3.1483333333333334,3.1,68.89,12988.0,936.0,7.575555555555556,36.973333333333336,1.807692307692308,1128.0,624.0,1752.0,2064.0,38064.0
2014-12-06,3.91,75.138,5.705,81.544,3.151666666666667,3.17,68.43,12705.0,920.0,7.578333333333333,36.86,2.136363636363636,1128.0,528.0,1656.0,1824.0,39216.0
2014-12-07,3.52,74.93,5.35,81.59,3.146666666666667,3.145,68.79,13194.166666666668,990.0,7.501666666666667,36.99,2.2857142857142856,1152.0,504.0,1656.0,1848.0,40368.0
2014-12-08,3.44,76.68,6.195,81.89500000000001,3.141666666666667,3.145,69.69,13683.333333333334,1060.0,7.425,37.120000000000005,2.35,1128.0,480.0,1608.0,1800.0,38664.0
2014-12-09,3.535,78.43,6.335,82.2,3.1116666666666672,3.155,68.95,13721.333333333334,1112.0,7.4383333333333335,37.0,2.823529411764706,1152.0,408.0,1560.0,1704.0,36696.0
2014-12-10,3.455,77.71000000000001,6.0600000000000005,82.19,3.081666666666667,3.14,69.17,13759.333333333334,1164.0,7.451666666666667,36.88,2.526315789473684,1152.0,456.0,1608.0,1776.0,37224.0
2014-12-11,3.435,76.99,6.315,82.18,3.0922222222222224,3.095,68.97,13797.333333333334,1216.0,7.445555555555556,36.96666666666667,2.611111111111111,1128.0,432.0,1560.0,1752.0,39024.0
2014-12-12,3.7125000000000004,77.33,6.452500000000001,83.53,3.102777777777778,3.1025,68.94,13835.333333333334,1268.0,7.439444444444445,37.053333333333335,2.5423976608187138,1128.0,444.0,1572.0,1752.0,36276.0
2014-12-13,3.99,77.67,6.59,84.88,3.1133333333333333,3.11,68.91,13873.333333333334,1320.0,7.433333333333334,37.14,2.473684210526316,1128.0,456.0,1584.0,1752.0,33528.0
2014-12-14,3.36,78.01,6.025,82.73,3.1016666666666666,3.085,68.87,13935.833333333334,1320.0,7.428333333333333,37.29,2.647058823529412,1080.0,408.0,1488.0,1608.0,32832.0
2014-12-15,3.625,78.41000000000001,6.3100000000000005,82.87,3.09,3.08,69.17,13998.333333333334,1320.0,7.423333333333333,37.44,3.357142857142857,1128.0,336.0,1464.0,1512.0,32664.0
2014-12-16,3.93,78.81,5.35,81.99,3.0949999999999998,3.065,68.83,14083.666666666668,1300.0,7.440833333333333,37.37,3.066666666666667,1104.0,360.0,1464.0,1584.0,41928.0
2014-12-17,3.31,76.412,5.46,83.14,3.1,3.085,68.97,14169.0,1280.0,7.458333333333333,37.3,3.066666666666667,1104.0,360.0,1464.0,1584.0,42000.0
2014-12-18,3.925,74.014,5.63,81.7,3.0966666666666667,3.03,68.26,14254.333333333334,1260.0,7.49,37.404666666666664,2.875,1104.0,384.0,1488.0,1584.0,41736.0
2014-12-19,3.895000000000001,71.616,5.83,81.8,3.0933333333333333,3.035,68.61,14339.666666666666,1240.0,7.5216666666666665,37.50933333333333,2.875,1104.0,384.0,1488.0,1560.0,43944.0
2014-12-20,3.91,69.21799999999999,6.074999999999999,81.9,3.09,3.1,69.94,14425.0,1220.0,7.553333333333334,37.614,3.1333333333333333,1128.0,360.0,1488.0,1536.0,45432.0
2014-12-21,5.244999999999999,66.82,5.665,82.0,3.070833333333333,3.035,69.02,14030.0,1045.0,7.475,37.337,2.875,1104.0,384.0,1488.0,1584.0,46728.0
2014-12-22,5.225,69.615,5.62,82.46,3.0516666666666663,3.02,68.89,13635.0,870.0,7.396666666666666,37.06,2.611111111111111,1128.0,432.0,1560.0,1704.0,30888.0
2014-12-23,4.38,72.41,5.805,82.83,3.0716666666666663,3.035,69.02,13851.666666666666,868.0,7.486666666666666,37.202000000000005,2.75,1056.0,384.0,1440.0,1584.0,42768.0
2014-12-24,4.51,72.34,5.77,82.83,3.091666666666667,3.07,68.66,14068.333333333334,866.0,7.576666666666667,37.34400000000001,2.6875,1032.0,384.0,1416.0,1512.0,48696.0
2014-12-25,4.885,72.27,5.77,81.94,3.0944444444444446,3.085,67.97,14285.0,864.0,7.586666666666667,37.36266666666668,2.6875,1032.0,384.0,1416.0,1584.0,42576.0
2014-12-26,4.234999999999999,74.65333333333334,5.9350000000000005,82.47,3.0972222222222223,3.01,67.58,14501.666666666668,862.0,7.596666666666666,37.38133333333334,2.75,1056.0,384.0,1440.0,1560.0,39120.0
2014-12-27,4.005,77.03666666666666,5.48,82.52,3.1,3.08,68.85,14718.333333333334,860.0,7.606666666666666,37.400000000000006,2.8125,1080.0,384.0,1464.0,1656.0,37776.0
2014-12-28,3.97,79.42,7.1850000000000005,81.13,3.075833333333333,3.06,68.06,13952.5,810.0,7.528333333333332,37.29,2.933333333333333,1056.0,360.0,1416.0,1488.0,37104.0
2014-12-29,3.625,79.1375,7.96,77.72,3.0516666666666663,2.975,68.17,13186.666666666666,760.0,7.45,37.17999999999999,2.8125,1080.0,384.0,1464.0,1584.0,39528.0
2014-12-30,3.605,78.855,5.215,81.94,3.0666666666666664,3.02,68.89,13577.333333333332,788.0,7.4725,37.309999999999995,2.647058823529412,1080.0,408.0,1488.0,1608.0,35304.0
2014-12-31,3.675,78.5725,5.175000000000001,82.66,3.081666666666667,3.035,69.02,13968.0,816.0,7.495,37.44,2.588235294117647,1056.0,408.0,1464.0,1584.0,35472.0
2015-01-01,4.16,78.29,5.43,82.89,3.0583333333333336,2.955,68.43,14358.666666666666,844.0,7.506666666666665,38.5,3.2142857142857144,1080.0,336.0,1416.0,1464.0,34776.0
2015-01-02,3.675,78.75,5.365,82.17,3.035,2.96,68.01,14749.333333333334,872.0,7.508333333333333,38.333333333333336,3.4615384615384617,1080.0,312.0,1392.0,1464.0,36024.0
2015-01-03,3.94,78.245,5.595000000000001,82.11,3.0116666666666667,3.02,68.42,15140.0,900.0,7.505,38.333333333333336,3.230769230769231,1008.0,312.0,1320.0,1392.0,39768.0
2015-01-04,3.855,77.74,5.640000000000001,82.05,3.0033333333333334,2.9800000000000004,68.21,15290.0,970.0,7.515,38.5,3.4615384615384617,1080.0,312.0,1392.0,1464.0,46200.0
2015-01-05,3.825,77.97857142857143,5.49,80.75,2.995,2.935,67.96,15440.0,1040.0,7.515000000000001,38.5,3.071428571428572,1032.0,336.0,1368.0,1416.0,42408.0
2015-01-06,3.9,78.21714285714285,5.525,79.97,2.9741666666666666,2.73,67.26,15296.0,1088.0,7.516666666666667,38.833333333333336,3.142857142857143,1056.0,336.0,1392.0,1512.0,34896.0
2015-01-07,3.72,78.45571428571428,5.42,79.19,2.953333333333333,2.55,67.87,15152.0,1136.0,7.508333333333333,39.16666666666666,3.142857142857143,1056.0,336.0,1392.0,1416.0,30312.0
2015-01-08,4.025,78.69428571428571,5.88,78.41,2.973888888888889,2.585,67.87,15008.0,1184.0,7.511666666666667,38.333333333333336,3.2857142857142856,1104.0,336.0,1440.0,1464.0,38016.0
2015-01-09,3.655,78.93285714285715,5.720000000000001,79.75666666666666,2.9944444444444445,2.7350000000000003,67.64,14864.0,1232.0,7.508333333333333,38.333333333333336,2.0,1056.0,528.0,1584.0,1776.0,39528.0
2015-01-10,4.455,79.17142857142856,5.58,81.10333333333334,3.015,2.96,67.88,14720.0,1280.0,7.508333333333334,38.5,1.9545454545454544,1032.0,528.0,1560.0,1800.0,49224.0
2015-01-11,4.055,79.41,5.505,82.45,2.975,2.94,69.0,14670.0,1280.0,7.505,38.5,1.9130434782608696,1056.0,552.0,1608.0,1800.0,44904.0
2015-01-12,2.955,78.75,5.755000000000001,82.055,2.935,2.9450000000000003,68.755,14620.0,1280.0,7.506666666666665,38.5,1.818181818181818,960.0,528.0,1488.0,1728.0,42024.0
2015-01-13,3.91,78.09,4.87,81.66,2.9250000000000003,2.95,68.51,14713.333333333334,1188.0,7.508333333333333,38.66666666666666,2.5,840.0,336.0,1176.0,1224.0,32424.0
2015-01-14,3.745,77.95333333333333,5.505000000000001,81.72,2.9150000000000005,2.91,66.16,14806.666666666666,1096.0,7.511666666666667,38.5,2.0,960.0,480.0,1440.0,1656.0,31560.0
2015-01-15,3.715,77.81666666666668,5.55,82.36,2.9333333333333336,2.87,68.57,14900.0,1004.0,7.509999999999999,38.66666666666666,2.0869565217391304,1152.0,552.0,1704.0,1896.0,32376.0
2015-01-16,3.535,77.68,5.085,82.255,2.951666666666667,2.89,68.12,14993.333333333332,912.0,7.508333333333334,38.833333333333336,2.0869565217391304,1152.0,552.0,1704.0,1848.0,30384.0
2015-01-17,4.085,78.52,5.640000000000001,82.15,2.97,3.0,69.76,15086.666666666666,820.0,7.505,39.0,2.2857142857142856,1152.0,504.0,1656.0,1776.0,32760.0
2015-01-18,3.49,77.33,5.38,82.4,2.9283333333333337,2.91,70.09,14631.666666666666,838.3333333333333,7.501666666666666,39.0,2.0416666666666665,1176.0,576.0,1752.0,1872.0,40080.0
2015-01-19,3.725,77.775,5.595000000000001,83.24,2.8866666666666667,2.9,69.96,14176.666666666666,856.6666666666666,7.526666666666667,37.48,1.96,1176.0,600.0,1776.0,1968.0,39192.0
2015-01-20,3.35,78.22,5.625,82.87,2.8641666666666667,2.88,70.2,14469.333333333332,925.3333333333333,7.510000000000001,38.833333333333336,1.8846153846153848,1176.0,624.0,1800.0,1968.0,35736.0
2015-01-21,3.545,77.83500000000001,5.49,83.27,2.841666666666667,2.87,69.25,14762.0,994.0,7.516666666666667,39.0,1.9583333333333333,1128.0,576.0,1704.0,1824.0,32952.0
2015-01-22,3.255,77.45,5.585,83.29,2.848888888888889,2.61,69.28,15054.666666666666,1062.6666666666667,7.498333333333334,39.0,1.875,1080.0,576.0,1656.0,1848.0,34032.0
2015-01-23,3.605,76.37333333333333,5.51,82.66,2.8561111111111113,2.84,69.08,15347.333333333334,1131.3333333333333,7.483333333333333,39.0,1.8,1080.0,600.0,1680.0,1872.0,38520.0
2015-01-24,3.405,75.29666666666667,5.74,82.72999999999999,2.8633333333333333,2.81,68.92,15640.0,1200.0,7.473333333333334,39.0,1.7692307692307692,1104.0,624.0,1728.0,1944.0,38904.0
2015-01-25,3.79,74.22,6.04,82.8,2.8233333333333333,2.835,70.0,14858.333333333332,950.0,7.57,39.71666666666667,1.7037037037037035,1104.0,648.0,1752.0,1920.0,35280.0
2015-01-26,3.71,75.155,5.695,82.765,2.783333333333333,2.88,69.43,14076.666666666666,700.0,7.46,39.0,1.6206896551724137,1128.0,696.0,1824.0,2136.0,37296.0
2015-01-27,3.895,76.09,5.725,82.73,2.8175,2.8200000000000003,70.41,14320.0,840.0,7.456666666666666,39.0,1.6785714285714286,1128.0,672.0,1800.0,2088.0,34608.0
2015-01-28,3.805,76.205,5.82,82.68,2.8516666666666666,2.775,70.51,14563.333333333334,980.0,7.448333333333334,39.0,1.7037037037037035,1104.0,648.0,1752.0,2016.0,33528.0
2015-01-29,3.775,76.32,5.715,82.63,2.8494444444444444,2.83,70.07,14806.666666666666,1120.0,7.448333333333334,38.833333333333336,1.6666666666666667,1080.0,648.0,1728.0,2016.0,34392.0
2015-01-30,4.470000000000001,72.53,5.585,79.44,2.8472222222222223,2.84,71.21,15050.0,1260.0,7.454999999999999,39.0,1.7037037037037035,1104.0,648.0,1752.0,2040.0,35880.0
2015-01-31,4.885,69.50999999999999,5.615,80.72,2.845,2.86,70.66,15293.333333333334,1400.0,7.455000000000001,38.66666666666666,1.7037037037037035,1104.0,648.0,1752.0,2088.0,41592.0
2015-02-01,5.015000000000001,66.49,5.375,82.0,2.8691666666666666,2.845,71.13,15179.166666666668,1380.0,7.451666666666667,38.66666666666666,1.807692307692308,1128.0,624.0,1752.0,2016.0,38976.0
